X;Y;ID;NOMBRE;DIRECCION;PISO_DPTO;CP;CPA;BARRIO;COMUNA;DIAS_Y_HOR;TELEFONOS;EMAIL;WEB;ACTIVIDAD;DEPENDE;PUBLICO;SECTOR;ACTIV
-34.565073908633565;-58.454184717991026;1688;LIBRERIA NADIR. SUCURSAL AV. CABILDO.;CABILDO AV. 1786;;1426;C1426ABR;BELGRANO;COMUNA 13;;5786-4445;BELGRANO@LIBRERIASNADIR.COM.AR;WWW.LIBRERIASNADIR.COM.AR;LIBRERIA;NONE;GENERAL;PRIVADO;
-34.62785112516209;-58.38005842861313;1689;LIBRERIA NADIR. SUCURSAL BRASIL.;BRASIL 1128;LOCAL 17 Y 18;1154;C1154AAT;CONSTITUCION;COMUNA 1;;4304-9502;CONSTITUCION@LIBRERIASNADIR.COM.AR;WWW.LIBRERIASNADIR.COM.AR;LIBRERIA;NONE;GENERAL;PRIVADO;
-34.60911386355893;-58.390740613080595;1690;LA OFERTA (SUCURSAL RIVADAVIA);RIVADAVIA AV. 1711;;1033;0;SAN NICOLAS;COMUNA 1;;4371-1869;VENTAS@LIBROSPARAELMUNDO.COM.AR;WWW.LIBROSPARAELMUNDO.COM.AR;LIBRERIA;NONE;GENERAL;PRIVADO;
-34.61789281213599;-58.43677428525208;1691;LIBRERIA YENNY. SUCURSAL ACOYTE.;ACOYTE AV. 44;;1405;C1405BFN;CABALLITO;COMUNA 6;LUNES A SABADOS DE 9:00 A 21:00. DOMINGOS Y FERIADOS DE 12:00 A 20:00.;4901-2932;;WWW.YENNY-ELATENEO.COM;LIBRERIA;NONE;GENERAL;PRIVADO;
-34.588553366382854;-58.41066645667653;1692;LIBRERIA YENNY. SUCURSAL AV. SANTA FE.;SANTA FE AV. 3253;PISO 2 LOCAL 2025;1425;C1425BGH;PALERMO;COMUNA 14;TODOS LOS DIAS DE 10:00 A 22:00.;4821-6028 / 5777-8326;;WWW.YENNY-ELATENEO.COM;LIBRERIA;NONE;GENERAL;PRIVADO;
-34.56735022195856;-58.43706326082036;1693;LIBRERIA YENNY. SUCURSAL ARCE.;ARCE 940;LOCAL 207;1426;C1426BSP;PALERMO;COMUNA 14;TODOS LOS DIAS DE 10:00 A 22:00.;4778-5137;;WWW.YENNY-ELATENEO.COM;LIBRERIA;NONE;GENERAL;PRIVADO;
-34.54660438551651;-58.43094807071776;1694;PARQUE DE LA MEMORIA;OBLIGADO RAFAEL, AV.COSTANERA 6745;;1428;0;BELGRANO;COMUNA 13;LUNES A VIERNES DE 10:00 A 18:00. SABADOS, DOMINGOS Y FERIADOS DE 11:00 A 18:00.;4787-9999 / 4787-6937;PARQUEDELAMEMORIA@BUENOSAIRES.GOB.AR;WWW.PARQUEDELAMEMORIA.ORG.AR;CENTRO CULTURAL;SUBSECRETARIA DE DERECHOS HUMANOS Y PLURALISMO CULTURAL. GCABA.;GENERAL;ESTADO MUNICIPAL;
-34.60879456564426;-58.38605744305736;1695;CULTURA TANGUERA;RIVADAVIA AV. 1392;;1033;C1033AAQ;MONSERRAT;COMUNA 1;;4381-4049 / 4383-5426;AIRESTANGUEROS@HOTMAIL.COM;WWW.AIRESTANGUEROS.COM;MILONGA Y/O TANGUERIA;NONE;GENERAL;PRIVADO;
-34.57980139716438;-58.40785333655597;1696;LA ISLA FM 89.9;SALGUERO, JERONIMO 2745;PISO 6;1425;C1425DEL;PALERMO;COMUNA 14;;4803-4434;;;RADIO LOCAL (AM Y FM);NONE;GENERAL;PRIVADO;
-34.619726944849184;-58.37870152180668;1697;CENTRO CULTURAL HORUS;CALVO, CARLOS Y TACUARI;;;;CONSTITUCION;COMUNA 1;;4307-5756;CULTHORUS@GMAIL.COM;HTTP://CULTURALHORUS.BLOGSPOT.COM;CENTRO CULTURAL;NONE;GENERAL;PRIVADO;
-34.591658091597104;-58.43075078902821;1698;ASOCIACION CULTURAL ARMENIA;ARMENIA 1366;;1414;C1414DKD;PALERMO;COMUNA 14;;4773-4452;;;CENTRO CULTURAL;NONE;GENERAL;PRIVADO;
-34.60671185915427;-58.39510886465921;1699;CENTRO DE DIFUSION DE LA BUENA PRENSA;AYACUCHO 230;PB DPTO A;1025;C1025AAF;BALVANERA;COMUNA 3;;4953-3764;CATOLICA@BUENAPRENSA.ORG;WWW.BUENAPRENSA.ORG;EDITORIAL;NONE;GENERAL;ASOCIACION CIVIL;
-34.587945790670425;-58.45236007663521;1700;BONUM;CORRIENTES AV. 6687;;1427;C1427BPE;CHACARITA;COMUNA 15;;4554-1414;MARINA@EDITORIALBONUM.COM.AR;WWW.EDITORIALBONUM.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.574498535574556;-58.459669410492914;1702;BONSAI EDITORIAL;ELCANO AV. 3316;PISO 2 DPTO B;1426;C1426EJR;COLEGIALES;COMUNA 13;;;MINIATURALIBROS@YAHOO.COM.AR;WWW.LIBROSENMINIATURA.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.61297686589136;-58.43297782577943;1703;DERECHO COOPERATIVO Y MUTUAL DCYM;BOGOTA 103;;1405;C1405CLC;CABALLITO;COMUNA 6;;4901-5572 / 4867;INFO@MUTUALCOOP.ORG.AR;WWW.MUTUALCOOP.ORG.AR;EDITORIAL;NONE;GENERAL;ONG;
-34.562612507613565;-58.46525119365726;1704;EDICIONES AQUILINA;BALBIN, RICARDO, DR. AV. 2419;PISO 5 DPTO B;1428;C1428CVB;BELGRANO;COMUNA 13;;;GUILLERMINA@EDICIONESAQUILINA.COM.AR;WWW.EDICIONESAQUILINA.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.546473185643414;-58.438500986110355;1705;EDITORIAL CCC EDUCANDO;GUIRALDES, INT. 2620;CIUDAD UNIVERSITARIA-PABELLON II;1428;C1428BGA;BELGRANO;COMUNA 13;;4788-9570;VENTAS@CCCEDUCANDO.COM.AR;WWW.CCCEDUCANDO.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.65975661643409;-58.46870812733643;1706;PICTUS;MOZART 2370;PISO 11 DPTO F;1407;C1407IVV;VILLA LUGANO;COMUNA 8;;4602-8928;INFO@PICTUS.COM.AR;WWW.PICTUS.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.60116087430393;-58.38540223174935;1707;EDICIONES RAP;TALCAHUANO 638;PISO 2 DPTO D;1013;C1013AAN;SAN NICOLAS;COMUNA 1;;4374-0661;CONSULTA@REVISTARAP.COM.AR;WWW.REVISTARAP.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.634313513322844;-58.36385203693097;1708;ELOISA CARTONERA;VALLE, ARISTOBULO DEL 666;;1161;C1161AEH;BOCA;COMUNA 4;;15-5502-1590;;WWW.ELOISACARTONERA.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.59836092179271;-58.38870611936142;1709;CAPITAL INTELECTUAL;PARAGUAY 1535;;1061;C1061ABC;RECOLETA;COMUNA 2;;4872-1300;INFO@CAPIN.COM.AR;WWW.EDITORIALCAPIN.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.60406799324157;-58.38752403302393;1710;EDITORIAL QUADRATA;CORRIENTES AV. 1471;;1042;C1042AAA;SAN NICOLAS;COMUNA 1;;;INFO@EDITORIALQUADRATA.COM;WWW.EDITORIALQUADRATA.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.60116087430393;-58.38540223174935;1711;BARRY EDITORIAL;TALCAHUANO 638;PB DPTO H;1013;C1013AAN;SAN NICOLAS;COMUNA 1;;4371-1313 / 4383-0745;CONTACTO@BARRYEDITORIAL.COM.AR;WWW.BARRYEDITORIAL.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.55318274595211;-58.45247966433084;1712;BIOCOLOR SRL;MONTAÃ‘ESES 2555;OFICINA 2;1428;C1428AQO;BELGRANO;COMUNA 13;;4787-4487;INFO@ALTIERIS.COM;WWW.HOMELY.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.56347872873147;-58.45663277360322;1713;BIFRONTE EDITORES;ECHEVERRIA 2492;PISO 4 DPTO A;1428;C1428DRR;BELGRANO;COMUNA 13;;4780-5935;LEONGOLDSTEIN@CIUDAD.COM.AR;WWW.BIFRONTEEDICIONES.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.62363667040267;-58.378420890715454;1714;ACERCANDONOS MOVIMIENTO CULTURAL;COCHABAMBA 894;;1150;C1150AAN;CONSTITUCION;COMUNA 1;;4300-9506 / 6088-4426;ACERCANDONOSMOVIMIENTOCULTURAL@GMAIL.COM;WWW.ACERCANDONOSCULTURA.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.601730395732986;-58.38379806073109;1715;EDICIONES CAMPO ESTRELLADO;LIBERTAD 567;PISO 10;1012;C1012AAK;SAN NICOLAS;COMUNA 1;;4381-3738;;WWW.CAMPOESTRELLADO.COM;EDITORIAL;NONE;NIÑOS Y ADOLESCENTES;PRIVADO;
-34.59871847386876;-58.418260848806774;1716;NUEVA VISION EDICIONES;TUCUMAN 3748;;1189;C1189AAV;ALMAGRO;COMUNA 5;;4864-5050;VENTAS@NUEVAVISIONEDIC.COM.AR;;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.61154615114799;-58.418300808249604;1717;EDITORIAL PENIEL;BOEDO 25;;1206;C1206AAA;ALMAGRO;COMUNA 5;;4981-6034;INFO@PENIEL.COM;WWW.PENIEL.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.615530280280154;-58.421641178633514;1718;EDICIONES SB;YAPEYU 283;;1202;C1202ACE;ALMAGRO;COMUNA 5;;4981-1912;;;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.61281534578328;-58.37593765801899;1719;GRUPO CONVERGENCIA;BELGRANO AV. 680;PISO 9;1092;C1092AAT;MONSERRAT;COMUNA 1;;4345-3036;INFO@CONVERGENCIALATINA.COM;WWW.CONVERGENCIALATINA.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.60411491555819;-58.38811863430658;1720;EDITORES DEL PUERTO;CORRIENTES AV. 1515;PISO 10 DPTO A;1042;C1042AAB;SAN NICOLAS;COMUNA 1;;4375-4209 / 4372-8699;;WWW.EDITORESDELPUERTO.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.60512296253564;-58.395181641102035;1721;DUNKEN EDITORIAL;AYACUCHO 355;;1025;C1025AAG;BALVANERA;COMUNA 3;;4954-7700 / 7300;INFO@DUNKEN.COM.AR;WWW.DUNKEN.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.59768552313134;-58.43138493945806;1722;DEL ECLISE EDICIONES;ALVAREZ, JULIAN 841;;1414;C1414DRQ;VILLA CRESPO;COMUNA 15;;4771-3583;INFO@DELECLIPSE.COM;WWW.DELECLIPSE.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.62264894604352;-58.44394335690261;1723;DEL DRAGON EDICIONES;MITRE, EMILIO 71;PISO 7 DPTO B;1424;C1424AYA;CABALLITO;COMUNA 6;;4432-1868;EDICIONESDELDRAGON@FIBERTEL.COM.AR;WWW.DELDRAGONEDICIONES.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.65604881384747;-58.431083677059505;1724;DEL CANDIL EDICIONES;ESTEVEZ, JOSE, ING. 2184;;1437;C1437GDB;VILLA SOLDATI;COMUNA 8;;4804-0730;EDICIONESDELCANDIL@CIUDAD.COM.AR;;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.613418714159515;-58.45515382620574;1725;EDICIONES BIEBEL;BIEDMA, JOSE JUAN 1005;;1405;C1405ASM;CABALLITO;COMUNA 6;;4582-3878;INFO@EDICIONESBIEBEL.COM.AR;WWW.EDICIONESBIEBEL.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.622810370824354;-58.36530259716313;1727;EDITORIAL MUCHO GUSTO;MOREAU DE JUSTO, ALICIA AV. 2030;DPTO 219;1107;C1107AFP;PUERTO MADERO;COMUNA 1;;4311-0670;MUCHOGUSTO@BELLAVISION.COM.AR;WWW.MUCHOGUSTOEDITORES.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.57506741579714;-58.45599620898217;1728;URBE MULTIMEDIA;LORETO, VIRREY 3225;;1426;C1426DYI;COLEGIALES;COMUNA 13;;3527-5966;CONTACTO@LIBROMULTIMEDIA.COM;WWW.URBE-MULTIMEDIA.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.607498055787154;-58.42151106497494;1729;EDICIONES CICCUS (CENTRO DE INTEGRACION, COMUNICACION, CULTURA Y SALUD);MEDRANO AV. 288;;1179;C1179AAD;ALMAGRO;COMUNA 5;;4981-6318;CICCUS@CICCUS.ORG.AR;WWW.CICCUS.ORG.AR;EDITORIAL;NONE;GENERAL;ONG;
-34.61739161621135;-58.39800705028481;1730;GRUPO EDAF EDICIONES ALGABA;CHILE 2222;;1227;C1227AAJ;BALVANERA;COMUNA 3;;4308-5222;EDAF@EDAF.NET;WWW.EDAF.NET;EDITORIAL;NONE;NONE;PRIVADO;
-34.60760495770905;-58.39355262148954;1731;INSTITUTO DE PENSAMIENTO SOCIALISTA;RIOBAMBA 144;;1025;C1025ABD;BALVANERA;COMUNA 3;;4951-5443;EDICIONESIPS@GMAIL.COM;HTTP://EDICIONESIPS.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.6251524374018;-58.410273441003845;1732;EDITORIAL DE LA PALABRA DE DIOS;24 DE NOVIEMBRE 1212;;1242;C1242AAB;SAN CRISTOBAL;COMUNA 3;;4931-8388;EDITORIAL@CRISTOVIVE.ORG.AR;WWW.CRISTOVIVE.ORG.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.58986065814198;-58.393794584483544;1733;COLISION LIBROS;JUNIN 1616;PISO 6;1113;C1113AAR;RECOLETA;COMUNA 2;;4807-8611;COLISIONLIBROS@GMAIL.COM;WWW.LACOLISION.COM.AR/HOME_ESPANOL.HTM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.59865098153558;-58.39608823971647;1734;EDIMED SRL;PARAGUAY 2019;PISO 1 DPTO B;1121;C1121ABE;RECOLETA;COMUNA 2;;4962-2416;INFO@EDIMED.COM.AR;WWW.EDIMED.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.62576184585343;-58.41598206307136;1735;AGEBE LIBROS;BOEDO AV. 1016;;1239;C1239AAN;BOEDO;COMUNA 5;;4931-4880;;WWW.AGEBELIBROS.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.63103337389929;-58.50938646138567;1736;DEL AULA TALLER EDICIONES;SAN BLAS 5421;;1407;C1407FUQ;VILLA LURO;COMUNA 10;;4566-3226;AULATALLER@AULATALLER.COM;WWW.AULATALLER.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.604002632429754;-58.38537312452147;1737;DE MENTE EDICIONES;CORRIENTES AV. 1312;;1043;C1043ABN;SAN NICOLAS;COMUNA 1;;4372-3829;;WWW.DEMENTE.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.60985773526294;-58.379191305625554;1738;DE DIOS GUIAS DE VIAJE;TACUARI 131;PISO 1 DPTO B;1071;C1071AAC;MONSERRAT;COMUNA 1;;;;WWW.DEDDIOSONLINE.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.61235354556094;-58.37147368816413;1739;EDICIONES BIENVENIDAS;BELGRANO AV. 367;PISO 6;1092;C1092AAD;MONSERRAT;COMUNA 1;;4331-4586 / 7 / 8;;WWW.BIENVENIDAS.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.61121273496368;-58.387986495302954;1740;D&D EDICIONES;ALSINA, ADOLFO 1535;PISO 1 DPTO 103;1088;C1088AAM;MONSERRAT;COMUNA 1;;;;WWW.EDICIONESDYD.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.581387963252496;-58.437037131640416;1741;DEL NUEVO EXTREMO GRUPO EDITORIAL;CARRANZA, ANGEL JUSTINIANO 1852;;1414;C1414COV;PALERMO;COMUNA 14;;4773-3228;INFO@DELNUEVOEXTREMO.COM;WWW.DELNUEVOEXTREMO.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.600452023036034;-58.39271941279734;1742;DEL SOL EDICIONES;CALLAO AV. 737;;1023;C1023AAA;SAN NICOLAS;COMUNA 1;;4812-7364;EDELSOL@EDICIONESDELSOL.COM.AR;WWW.ANTIGONALIBROS.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.6041475083274;-58.38854005506371;1743;EDICIONES DESDE LA GENTE;CORRIENTES AV. 1543;;1042;C1042AAB;SAN NICOLAS;COMUNA 1;;5077-8080 INT 8321 / 8331 / 8341;;;EDITORIAL;NONE;NONE;PRIVADO;
-34.63178622782744;-58.3813653230456;1744;DISTRIBUCIONES DEL FUTURO;PARACAS 59;;1275;C1275AFA;BARRACAS;COMUNA 4;;4305-0633;INFO@DELFUTUROLIBROS.COM.AR;WWW.EDICIONESURANO.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.586758720740676;-58.40063243028009;1745;DOCENCIA SA;AGUERO 2260;;1425;C1425EHX;RECOLETA;COMUNA 2;;4805-8333 / 8434;INFO@EDITORIALDOCENCIA.COM.AR;WWW.HERNANDARIAS.EDU.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.591656844389504;-58.441196032343925;1746;CAJA NEGRA EDITORA;AGUIRRE 1153;PISO 2 DPTO A;1414;C1414ASW;VILLA CRESPO;COMUNA 15;;;CAJANEGRA@CAJANEGRAEDITORA.COM.AR;WWW.CAJANEGRAEDITORA.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.58799973810665;-58.442985549963325;1747;CLASE TURISTA EDITORIAL;BONPLAND 1135;DPTO 5;1414;C1414CMI;CHACARITA;COMUNA 15;;4854-6559;CONTACTO@EDCLASETURISTA.COM.AR;WWW.EDCLASETURISTA.COM.AR/ESP;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.58205633344836;-58.456573910578314;1748;EDITORIAL ENTROPIA;CESPEDES 3800;;1427;C1427EAF;CHACARITA;COMUNA 15;;;INFO@EDITORIALENTROPIA.COM.AR;WWW.EDITORIALENTROPIA.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.626772259387714;-58.37173556088508;1749;LIBROS DE LA ARAUCAURIA;CASEROS AV. 410;PISO 2 DPTO D;1152;C1152AAN;BARRACAS;COMUNA 4;;4307-2858;INFO@LIBROSARAUCARIA.COM;WWW.LIBROSARAUCARIA.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.61340858252107;-58.37473089291206;1750;GZ EDITORES;PERU 457;PISO 6 DPTO G;1067;C1067AAI;MONSERRAT;COMUNA 1;;5218-6517;GZEDITORES@SICEX.COM.AR;WWW.GZEDITORES.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.610448946542085;-58.440997259788624;1751;RETINA EDITORES;HIDALGO 775;PISO 7;1405;C1405BCK;CABALLITO;COMUNA 6;;4905-1232;INFO@RETINAEDITORES.COM;WWW.RETINAEDITORES.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.582454259242056;-58.40798427719273;1752;GOURMET MUSICAL EDICIONES;RUGGIERI, SILVIO L. 2733;PISO 3 DPTO C;1425;C1425DLA;PALERMO;COMUNA 14;;4801-7961;EDICIONES@GOURMETMUSICAL.COM;WWW.GOURMETMUSICALEDICIONES.COM;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.60887341362104;-58.46481498872324;1753;12(NTES);JUSTO, JUAN B. AV. 4609;;1416;C1416DKA;VILLA GRAL. MITRE;COMUNA 11;;4582-8906;;WWW.12NTES.COM.AR;EDITORIAL;NONE;GENERAL;PRIVADO;
-34.57196897264006;-58.49016037163196;1754;CALESITA DE LA PLAZA ECHEVERRIA;NAHUEL HUAPI Y BAUNESS;;;;VILLA URQUIZA;COMUNA 12;;;;;CALESITA;NONE;GENERAL;PRIVADO;
-34.61764661521975;-58.42167354243615;1755;COMPAÑIA ARTISTICA ARCO IRIS;VENEZUELA 4001;PISO 8 DPTO B;1211;C1211ABA;ALMAGRO;COMUNA 5;;4981-3052;CREARIRIS@YAHOO.COM.AR;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.60502380944052;-58.39374909414977;1756;LO DE GUIDI;RIOBAMBA 359;;1025;C1025ABG;BALVANERA;COMUNA 3;;4372-7854;TEATRO_LODEGUIDI@YAHOO.COM.AR;WWW.FACEBOOK.COM/TEATROESCUELALODEGUIDI;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.607129500174835;-58.396781811255586;1757;EL OJO;PERON, JUAN DOMINGO, TTE. GENERAL 2115;;1040;C1040AAG;BALVANERA;COMUNA 3;;4953-1181;;WWW.LUISAGUSTONI.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.59779160671328;-58.497903708134906;1758;CENTRO DE ESTUDIOS ARTISTICOS;CUENCA 3473;;1417;C1417ABG;VILLA DEL PARQUE;COMUNA 11;;4505-2913;INFO@ESTUDIOCEADANCE.COM.AR;WWW.ESTUDIOCEADANCE.COM.AR;ESPACIO DE FORMACION (CARRERAS, SEMINARIOS Y TALLERES);NONE;GENERAL;PRIVADO;
-34.590427766989556;-58.429491935531075;1759;GALERIA SCHLIFKA MOLINA ARTE;GORRITI 4829;;1414;C1414BJM;PALERMO;COMUNA 14;MARTES A SABADOS DE 12:00 A 19:00.;4831-6771;;WWW.SCHLIFKAMOLINA.COM.AR;GALERIA DE ARTE;NONE;GENERAL;PRIVADO;
-34.610672371733976;-58.39684511732764;1760;1/2 MUNDO CLUB DE ARTE;YRIGOYEN, HIPOLITO 2148;PB;1089;C1089AAP;BALVANERA;COMUNA 3;;4951-8819;;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.61745447674501;-58.40880359406149;1761;CENTRO CULTURAL RAICES;AGRELO 3045;;1221;C1221AAA;BALVANERA;COMUNA 3;;4931-6157;;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.636798184780304;-58.39003983471188;1762;GALPON V;VELEZ SARSFIELD AV. 218;;1282;C1282AFP;BARRACAS;COMUNA 4;;4304-4305;;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.56115032581641;-58.45285276455197;1763;EL CARROMATO (SALA MOVIL);ECHEVERRIA 2083;PISO 1 DPTO A;1428;C1428DRI;BELGRANO;COMUNA 13;;4781-2490/6740;;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.62505248264006;-58.418943982368255;1764;CENTRO CULTURAL G.I.T.;CASTRO BARROS 1046;;1217;C1217ABL;BOEDO;COMUNA 5;;4931-3608;;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.63669335586347;-58.358180888837865;1765;CINE TEATRO BROWN;BROWN, ALTE. AV. 1375;;1159;C1159ABF;BOCA;COMUNA 4;;4326-3214/15-5994-2405;;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.61129508992734;-58.37244804079146;1766;CENTRO LATINOAMERICANO DE CREACION E INVESTIGACION TEATRAL (CELCIT)LCIT;MORENO 431;;1091;C1091AAI;MONSERRAT;COMUNA 1;;4342-1026;CORREO@CELCIT.ORG.AR;WWW.CELCIT.ORG.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;ASOCIACION CIVIL;
-34.6137118604684;-58.384665099293045;1767;"TEATRO ESTUDIO ""EL CUERVO""";SANTIAGO DEL ESTERO 433;;1075;C1075AAI;MONSERRAT;COMUNA 1;;4384-7320;;WWW.POMPEYOAUDIVERT.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.61500484165651;-58.37182029954964;1768;MIMOTEATRO ESCOBAR-LERCHUNDI;DEFENSA 611;;1065;C1065AAK;MONSERRAT;COMUNA 1;;4342-9411;INFO@GRUPOMIMOTEATRO.COM.AR;WWW.GRUPOMIMOTEATRO.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.61537165889909;-58.38246926031799;1769;TEATRO LA RANCHERIA;MEXICO 1152;;1097;C1097AAX;MONSERRAT;COMUNA 1;;4382-5862;HOLA@TEATROLARANCHERIA.COM.AR;WWW.TEATROLARANCHERIA.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.61082944716943;-58.37914105593369;1770;EL BUHO;TACUARI 215;;1071;C1071AAE;MONSERRAT;COMUNA 1;;4342-0885;;WWW.TEATROELBUHO.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.616269373250944;-58.3875385202353;1771;SILENCIO DE NEGRAS;SAENZ PE�A, LUIS, PRES. 663;;1110;C1110AAM;MONSERRAT;COMUNA 1;;4381-1445;SILENCIODENEGRAS@GMAIL.COM;HTTP://SILENCIODENEGRAS.WORDPRESS.COM;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.58596085447058;-58.4377069649051;1772;DEL VIEJO PALERMO;CABRERA, JOSE A. 5567;;1414;C1414BHC;PALERMO;COMUNA 14;;4777-4900;;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.58499677331164;-58.42662274462264;1773;FUNDACION MITICA;THAMES 2078;;1425;C1425FIB;PALERMO;COMUNA 14;;4774-1489 / 4805-3698;;;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.593443970009005;-58.41951656259859;1774;LA MARAVILLOSA. CASA DE ARTE.;MEDRANO 1360;;1179;C1179AAZ;PALERMO;COMUNA 14;;4862-5458;INFO@LAMARAVILLOSA.COM.AR;WWW.LAMARAVILLOSA.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.596420599896085;-58.39194451704417;1775;LA COMEDIA;RODRIGUEZ PE�A 1062;;1020;C1020ADV;RECOLETA;COMUNA 2;;4815-5665;INFO@LACOMEDIA.COM.AR;WWW.LACOMEDIA.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.60345137522779;-58.37888154445927;1776;GRAN REX;CORRIENTES AV. 857;;1043;C1043AAI;SAN NICOLAS;COMUNA 1;TODOS LOS DIAS DE 10:00 A 22:00.;4322-8000;;HTTP://TEATRO-GRANREX.COM.AR;ESPACIO ESCENICO (TEATRO, MUSICA Y DANZA);NONE;GENERAL;PRIVADO;
-34.59554373943622;-58.38494845957447;1777;INSTITUTO NACIONAL DE ESTUDIOS DE TEATRO;SANTA FE AV. 1243;PISO 7;1059;C1059ABG;RETIRO;COMUNA 1;;4815-6661;ESTUDIOSDETEATRO@INET.GOV.AR;WWW.INTEATRO.GOV.AR;MUSEO;SECRETARIA DE CULTURA. DIRECCION NACIONAL DE PATRIMONIO Y MUSEO.;GENERAL;ESTADO NACIONAL;
